label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
parallel,0.30200323462486267,0.32875552773475647,-0.043625444173812866,0.31034570932388306,0.31661441922187805,-0.08893482387065887,0.31457066535949707,0.3160475492477417,-0.08887246251106262,0.3191705346107483,0.31555619835853577,-0.08889476209878922,0.3080420196056366,0.316806435585022,-0.015063047409057617,0.30995234847068787,0.3161732852458954,-0.015046626329421997,0.3123250901699066,0.31548309326171875,-0.01523572113364935,0.3551812171936035,0.3181811273097992,-0.20469027757644653,0.3438098728656769,0.31705453991889954,0.12317966669797897,0.3230970799922943,0.3377619683742523,-0.081844262778759,0.3195595145225525,0.3391043543815613,0.013651947490870953,0.44660812616348267,0.3639814555644989,-0.36688968539237976,0.43273526430130005,0.3669235110282898,0.33780789375305176,0.49421200156211853,0.4123933017253876,-0.7843561172485352,0.45463141798973083,0.40239202976226807,0.6558976769447327,0.398334801197052,0.34378165006637573,-1.1023211479187012,0.38087305426597595,0.3440048098564148,0.8928278088569641,0.3821108639240265,0.3257923424243927,-1.189589262008667,0.3729739189147949,0.328525185585022,0.9437885284423828,0.38645634055137634,0.3232734501361847,-1.1602362394332886,0.36146116256713867,0.3304721415042877,0.9267206788063049,0.38924697041511536,0.3284739553928375,-1.0974854230880737,0.34644556045532227,0.33864864706993103,0.888781726360321,0.6179271340370178,0.5392643213272095,-0.25234493613243103,0.5827428698539734,0.5326161980628967,0.25258058309555054,0.40252870321273804,0.6437212228775024,-0.3751576542854309,0.4140966832637787,0.6301622986793518,0.23585082590579987,0.535256028175354,0.7735635638237,-0.37307047843933105,0.5288564562797546,0.7378879189491272,0.3918103873729706,0.5766633152961731,0.7949546575546265,-0.37234193086624146,0.5667873620986938,0.7562525868415833,0.40358638763427734,0.4238254427909851,0.8038517832756042,-0.4498648941516876,0.4519379734992981,0.7642802596092224,0.3856915533542633
parallel,0.3026089072227478,0.3068161606788635,-0.061166685074567795,0.31194940209388733,0.29149919748306274,-0.10755006223917007,0.31612372398376465,0.29059913754463196,-0.10751394182443619,0.32060760259628296,0.28976333141326904,-0.10753756761550903,0.30894649028778076,0.29213032126426697,-0.03546039015054703,0.31084033846855164,0.29156872630119324,-0.03546777740120888,0.31306126713752747,0.2908768951892853,-0.03566361591219902,0.3533116281032562,0.29060620069503784,-0.21335355937480927,0.34297850728034973,0.29107123613357544,0.10486660897731781,0.3261997401714325,0.3147546648979187,-0.09483253210783005,0.3209035098552704,0.3154895007610321,-0.0015744527336210012,0.443630576133728,0.3356972634792328,-0.36814504861831665,0.44226762652397156,0.3411378562450409,0.3258971869945526,0.49141523241996765,0.38935595750808716,-0.775379478931427,0.469419002532959,0.3866747319698334,0.603069543838501,0.4056503176689148,0.315486341714859,-1.0806210041046143,0.40947040915489197,0.3320675492286682,0.8099307417869568,0.39351269602775574,0.29727473855018616,-1.1630473136901855,0.40252599120140076,0.3154604732990265,0.853299081325531,0.39899250864982605,0.29513120651245117,-1.1395326852798462,0.3928478956222534,0.31958767771720886,0.8425217270851135,0.4033270478248596,0.3028782606124878,-1.0784389972686768,0.393985778093338,0.32449957728385925,0.8070956468582153,0.6042382121086121,0.5215622186660767,-0.24693632125854492,0.5856066346168518,0.516003429889679,0.2471739947795868,0.4080272614955902,0.6391305923461914,-0.3534918427467346,0.4306819438934326,0.6249794363975525,0.2295973002910614,0.5352420806884766,0.7735042572021484,-0.3581504821777344,0.5334358811378479,0.7393409609794617,0.38279733061790466,0.5764647126197815,0.7957677841186523,-0.35936683416366577,0.5703942179679871,0.758655846118927,0.394922137260437,0.42160725593566895,0.8027366399765015,-0.44698432087898254,0.45432519912719727,0.7635899782180786,0.36056286096572876
parallel,0.3116421401500702,0.28274065256118774,-0.07147558033466339,0.3175032436847687,0.2668556272983551,-0.11623067408800125,0.32186076045036316,0.26591262221336365,-0.11623786389827728,0.3262229561805725,0.2648385167121887,-0.11631529033184052,0.3126646876335144,0.2675422728061676,-0.047490037977695465,0.3135967552661896,0.267159104347229,-0.047469474375247955,0.31494560837745667,0.2665388882160187,-0.047631118446588516,0.3591093420982361,0.26554074883461,-0.21326294541358948,0.3438587784767151,0.2671320140361786,0.09267157316207886,0.3363824486732483,0.2909596264362335,-0.09911232441663742,0.3296920657157898,0.2927509546279907,-0.01038844883441925,0.4597148299217224,0.315461665391922,-0.3543616831302643,0.4384925365447998,0.32370221614837646,0.3103151023387909,0.49020707607269287,0.36470648646354675,-0.7316803932189941,0.4391152858734131,0.3566577732563019,0.5637826323509216,0.4146413505077362,0.28802618384361267,-1.0014415979385376,0.4013473093509674,0.305113285779953,0.7312751412391663,0.40479618310928345,0.2673235535621643,-1.0808358192443848,0.39008572697639465,0.28219321370124817,0.7671943306922913,0.41113629937171936,0.26487573981285095,-1.0511754751205444,0.38515418767929077,0.2869260907173157,0.7494868040084839,0.4148479700088501,0.2726958394050598,-0.9951571822166443,0.3900919258594513,0.296259343624115,0.723899781703949,0.6012930870056152,0.5048348903656006,-0.24060414731502533,0.5646597743034363,0.5015690922737122,0.24081282317638397,0.4270659387111664,0.6322262287139893,-0.33827999234199524,0.43710458278656006,0.6192170977592468,0.2043030858039856,0.540985643863678,0.771423876285553,-0.3606696128845215,0.5315581560134888,0.7337885499000549,0.3469027578830719,0.5828410983085632,0.794921338558197,-0.36420077085494995,0.5690289735794067,0.7555864453315735,0.35563093423843384,0.42283985018730164,0.8037499785423279,-0.47566866874694824,0.45094525814056396,0.7609254121780396,0.32306593656539917
parallel,0.31332260370254517,0.25608229637145996,-0.04141025245189667,0.3205684721469879,0.24133798480033875,-0.08705893903970718,0.32501092553138733,0.24035963416099548,-0.08709891885519028,0.32960548996925354,0.23932762444019318,-0.08721935749053955,0.31627845764160156,0.2421695441007614,-0.019828641787171364,0.31780779361724854,0.2416302114725113,-0.019773447886109352,0.3197365701198578,0.24084629118442535,-0.019937898963689804,0.36586281657218933,0.24020875990390778,-0.19111603498458862,0.35179534554481506,0.24107344448566437,0.10431213676929474,0.33821603655815125,0.26542770862579346,-0.07191567867994308,0.33233246207237244,0.2663760483264923,0.014191510155797005,0.4672206938266754,0.29670459032058716,-0.32929086685180664,0.4314959645271301,0.3022521734237671,0.31018614768981934,0.4915373623371124,0.3369044065475464,-0.6959041953086853,0.4345320761203766,0.320250004529953,0.5617819428443909,0.42037683725357056,0.2631194293498993,-0.966964602470398,0.4062688648700714,0.27718013525009155,0.7299109697341919,0.4105624258518219,0.24143008887767792,-1.0460971593856812,0.3945816159248352,0.2567891776561737,0.7669852375984192,0.41629135608673096,0.2383253574371338,-1.0082881450653076,0.3957720696926117,0.2616271674633026,0.7470207214355469,0.4190186858177185,0.2466937154531479,-0.9563813209533691,0.39896243810653687,0.26917895674705505,0.7221608757972717,0.5929517149925232,0.4850967228412628,-0.21809633076190948,0.5518015027046204,0.4833773374557495,0.21832561492919922,0.4579213559627533,0.6276558041572571,-0.2814870774745941,0.45970192551612854,0.6143690347671509,0.20430061221122742,0.5409631729125977,0.771153450012207,-0.2937929034233093,0.5298449993133545,0.7346208095550537,0.29109296202659607,0.5818560123443604,0.7940651774406433,-0.29877719283103943,0.5631300210952759,0.7596762180328369,0.2931487262248993,0.4226512014865875,0.8032554984092712,-0.420608252286911,0.44416239857673645,0.7622018456459045,0.2267308384180069
parallel,0.32532820105552673,0.22687697410583496,-0.0776861235499382,0.3368288278579712,0.21182896196842194,-0.12004444003105164,0.34154579043388367,0.21064472198486328,-0.12013980746269226,0.346638560295105,0.20952248573303223,-0.12026797980070114,0.33163148164749146,0.21282151341438293,-0.05617688596248627,0.332907497882843,0.21217940747737885,-0.056046295911073685,0.33452147245407104,0.2114795595407486,-0.05624671280384064,0.3809714615345001,0.20949716866016388,-0.2057386189699173,0.36570674180984497,0.21254131197929382,0.06456667929887772,0.35056617856025696,0.23631484806537628,-0.0975104346871376,0.3450319766998291,0.23774383962154388,-0.016750233247876167,0.4783850908279419,0.26254287362098694,-0.29926052689552307,0.4345799386501312,0.275107741355896,0.26723089814186096,0.5003454685211182,0.31239038705825806,-0.6570437550544739,0.4688943326473236,0.3211919367313385,0.4792836606502533,0.42778098583221436,0.23361407220363617,-0.8909292221069336,0.45940470695495605,0.32181495428085327,0.536059558391571,0.42105919122695923,0.21442697942256927,-0.9681282043457031,0.46240243315696716,0.3222810924053192,0.5577224493026733,0.4262685179710388,0.21099461615085602,-0.9178000092506409,0.4604850113391876,0.31838226318359375,0.5228855609893799,0.42809468507766724,0.21783410012722015,-0.8756411671638489,0.4578162729740143,0.3184248208999634,0.5201895236968994,0.5662029385566711,0.467041939496994,-0.19735850393772125,0.5292407274246216,0.46583080291748047,0.19752062857151031,0.49744924902915955,0.6237980723381042,-0.2216951549053192,0.49125438928604126,0.6090227961540222,0.25374284386634827,0.5411144495010376,0.7709993124008179,-0.24034591019153595,0.538985013961792,0.739915132522583,0.3124411106109619,0.5793566107749939,0.7999080419540405,-0.23296527564525604,0.5661582946777344,0.7639028429985046,0.3167618215084076,0.4254607558250427,0.8026596307754517,-0.4258311092853546,0.44393324851989746,0.7656195759773254,0.2328546643257141
parallel,0.3371940851211548,0.22836092114448547,-0.12500925362110138,0.3452889919281006,0.21091000735759735,-0.15202635526657104,0.35070306062698364,0.20966260135173798,-0.1520950049161911,0.3563319444656372,0.20828795433044434,-0.15223605930805206,0.3390897214412689,0.21162591874599457,-0.10002954304218292,0.3396108150482178,0.21104229986667633,-0.1000518798828125,0.34035465121269226,0.21030549705028534,-0.10024987906217575,0.3915708661079407,0.20651036500930786,-0.20585432648658752,0.37264490127563477,0.21004816889762878,0.05676059052348137,0.362369567155838,0.23795610666275024,-0.12916646897792816,0.35480284690856934,0.23951609432697296,-0.061690039932727814,0.4946097433567047,0.26367682218551636,-0.27011430263519287,0.44035524129867554,0.2791711986064911,0.2287667989730835,0.5060731768608093,0.3005734086036682,-0.567969024181366,0.4392189085483551,0.3093678653240204,0.42248275876045227,0.43701812624931335,0.22532625496387482,-0.7333961725234985,0.4129423499107361,0.24897806346416473,0.4523516893386841,0.42910951375961304,0.2084583193063736,-0.7936407327651978,0.43630021810531616,0.2741047143936157,0.46184027194976807,0.4331534206867218,0.20547501742839813,-0.7528049349784851,0.435219407081604,0.269473135471344,0.43276429176330566,0.43497827649116516,0.21175213158130646,-0.7191339731216431,0.4303995370864868,0.27071574330329895,0.43714553117752075,0.5581594705581665,0.4685608148574829,-0.1764647662639618,0.5211482048034668,0.46709269285202026,0.17661325633525848,0.5086728930473328,0.6184142231941223,-0.19642581045627594,0.5018948316574097,0.6060218214988708,0.2510349154472351,0.5436515212059021,0.7686120867729187,-0.2310514748096466,0.5419279336929321,0.7384862303733826,0.318594366312027,0.5821163654327393,0.7995569109916687,-0.2589002847671509,0.5662234425544739,0.7608547806739807,0.31866177916526794,0.42739224433898926,0.8024765849113464,-0.449165940284729,0.4437447488307953,0.7605997920036316,0.23710326850414276
parallel,0.3427201807498932,0.22485551238059998,-0.04787343740463257,0.3503344655036926,0.20889869332313538,-0.0937480553984642,0.35498425364494324,0.2081906646490097,-0.0938311517238617,0.3600192368030548,0.20730562508106232,-0.09395312517881393,0.34430256485939026,0.20863768458366394,-0.031298235058784485,0.3446960151195526,0.20789337158203125,-0.031196311116218567,0.3451234996318817,0.20702236890792847,-0.03139124810695648,0.3951358199119568,0.20593811571598053,-0.18756307661533356,0.3772955536842346,0.20724207162857056,0.0866447314620018,0.36739665269851685,0.23469410836696625,-0.07231666147708893,0.3608454167842865,0.2355768084526062,0.00750468485057354,0.49993544816970825,0.2614811062812805,-0.26246967911720276,0.4525495171546936,0.27619701623916626,0.2479405701160431,0.5190203785896301,0.3021416962146759,-0.582571268081665,0.4690806269645691,0.31684863567352295,0.4494851529598236,0.4383946359157562,0.22849027812480927,-0.7689240574836731,0.4369882643222809,0.2667991816997528,0.5121524930000305,0.4267013967037201,0.2114896923303604,-0.8310688734054565,0.4462835192680359,0.28059470653533936,0.5285784006118774,0.4331020712852478,0.2070176750421524,-0.7859625220298767,0.4453311264514923,0.27597516775131226,0.5000298023223877,0.4360545873641968,0.21321506798267365,-0.7527950406074524,0.44356250762939453,0.27812692523002625,0.4981927275657654,0.5509135723114014,0.46836867928504944,-0.18016110360622406,0.5184030532836914,0.46699267625808716,0.1803230345249176,0.5136298537254333,0.6195617318153381,-0.18135716021060944,0.5070183873176575,0.6074854135513306,0.24520158767700195,0.5447261333465576,0.7679167985916138,-0.22869080305099487,0.5465357303619385,0.7389065623283386,0.3184501528739929,0.5799859762191772,0.7980451583862305,-0.24280261993408203,0.5729956030845642,0.7619829773902893,0.31806573271751404,0.4258253276348114,0.8022778630256653,-0.42446690797805786,0.44512268900871277,0.7619990706443787,0.21692723035812378
parallel,0.34678396582603455,0.2251155972480774,-0.016708994284272194,0.35380202531814575,0.20959676802158356,-0.06319296360015869,0.35885632038116455,0.20886121690273285,-0.06324447691440582,0.3639916479587555,0.2078981101512909,-0.063330739736557,0.3486308157444,0.20922227203845978,-0.0007008175598457456,0.34961163997650146,0.20844028890132904,-0.0006138259777799249,0.35085880756378174,0.2074885368347168,-0.0008257596637122333,0.40193697810173035,0.20513613522052765,-0.16157986223697662,0.3894568085670471,0.20694759488105774,0.10984841734170914,0.37131595611572266,0.23529557883739471,-0.0430445522069931,0.3667466938495636,0.23621532320976257,0.03630497679114342,0.505837082862854,0.26191747188568115,-0.24079658091068268,0.46527665853500366,0.2769078016281128,0.26144224405288696,0.5305564999580383,0.3040880858898163,-0.5344857573509216,0.4967966079711914,0.33401820063591003,0.45662400126457214,0.44811075925827026,0.22819378972053528,-0.6884698271751404,0.45887917280197144,0.312603622674942,0.5311302542686462,0.43599385023117065,0.21061080694198608,-0.7434283494949341,0.45391416549682617,0.31782612204551697,0.5485867261886597,0.4419986307621002,0.2061803936958313,-0.6979843378067017,0.4528893530368805,0.31355422735214233,0.5194758176803589,0.44454652070999146,0.21268746256828308,-0.6710413694381714,0.4522005617618561,0.31552553176879883,0.5179890394210815,0.5476064682006836,0.4667831361293793,-0.17220942676067352,0.5198755860328674,0.4660800099372864,0.17237547039985657,0.5214806795120239,0.6198310256004333,-0.15714697539806366,0.5150257349014282,0.6097435355186462,0.2349279373884201,0.5490594506263733,0.7687963247299194,-0.2085348218679428,0.5534927845001221,0.7368071675300598,0.3213496506214142,0.5801688432693481,0.7963901162147522,-0.22158971428871155,0.5784175395965576,0.7595223784446716,0.3236291706562042,0.4261953830718994,0.7989429235458374,-0.38226088881492615,0.4522266089916229,0.7590001225471497,0.2346179038286209
parallel,0.332027792930603,0.20776015520095825,-0.05928630754351616,0.34285682439804077,0.19241100549697876,-0.09675084799528122,0.349582314491272,0.19131003320217133,-0.09679598361253738,0.35639163851737976,0.1900506615638733,-0.0968504399061203,0.3340241611003876,0.19317752122879028,-0.037736061960458755,0.33330222964286804,0.19280053675174713,-0.037633366882801056,0.33257991075515747,0.19242334365844727,-0.037863634526729584,0.3931698501110077,0.18945762515068054,-0.14437703788280487,0.37061718106269836,0.19342447817325592,0.10881590098142624,0.358609139919281,0.21990613639354706,-0.0685504674911499,0.34825399518013,0.22045737504959106,0.006329557858407497,0.5005545020103455,0.2498774379491806,-0.2165536880493164,0.42917513847351074,0.2633501887321472,0.2653082609176636,0.5309182405471802,0.30862054228782654,-0.5814781188964844,0.4350872039794922,0.3523315191268921,0.40050745010375977,0.4630141258239746,0.21822935342788696,-0.799274742603302,0.45169851183891296,0.42373406887054443,0.41090911626815796,0.4586251378059387,0.1952006071805954,-0.8613317608833313,0.44955599308013916,0.44544368982315063,0.42595526576042175,0.4630247950553894,0.1910865306854248,-0.8135155439376831,0.454918771982193,0.44667142629623413,0.3746907413005829,0.4615415334701538,0.19865702092647552,-0.7846366167068481,0.4576815366744995,0.4382089376449585,0.38833263516426086,0.506612241268158,0.45692041516304016,-0.17223815619945526,0.4660724699497223,0.45672330260276794,0.17203062772750854,0.510301947593689,0.6187226176261902,-0.12365259230136871,0.4908052086830139,0.6099933385848999,0.20683269202709198,0.5138654112815857,0.7708956003189087,-0.15105482935905457,0.5164680480957031,0.7364209294319153,0.2943252623081207,0.5420446395874023,0.7966890931129456,-0.1638135462999344,0.5436922907829285,0.7604047060012817,0.2946101725101471,0.38982656598091125,0.8058376312255859,-0.3635767102241516,0.41885724663734436,0.75966477394104,0.1819620281457901
parallel,0.33461230993270874,0.20846308767795563,-0.03758383169770241,0.3447405695915222,0.19338756799697876,-0.07803668081760406,0.3511950969696045,0.19234508275985718,-0.07807739824056625,0.3578086495399475,0.1910960078239441,-0.07813369482755661,0.3367088735103607,0.19383254647254944,-0.01802104339003563,0.3362632393836975,0.1933303326368332,-0.017929060384631157,0.3359100818634033,0.19279783964157104,-0.0181733425706625,0.3947383463382721,0.1899258941411972,-0.14454808831214905,0.374801903963089,0.19335170090198517,0.11435724794864655,0.3608133792877197,0.22073063254356384,-0.053132638335227966,0.35144463181495667,0.2211689054965973,0.023188211023807526,0.5018405914306641,0.24996422231197357,-0.2189999520778656,0.4337938129901886,0.26206088066101074,0.2623952031135559,0.5304189920425415,0.3071367144584656,-0.5637336373329163,0.4399094581604004,0.34989050030708313,0.3975631892681122,0.4634205400943756,0.21843451261520386,-0.748888373374939,0.447581946849823,0.4149436354637146,0.3919067084789276,0.45926740765571594,0.1950911581516266,-0.8070940375328064,0.443734347820282,0.435118705034256,0.4024062156677246,0.4635220766067505,0.1910819113254547,-0.7607802748680115,0.4492214322090149,0.4357256591320038,0.34898653626441956,0.4619532525539398,0.19872449338436127,-0.7340519428253174,0.4521802067756653,0.42780572175979614,0.3677196502685547,0.5059231519699097,0.45669320225715637,-0.17312876880168915,0.4667920470237732,0.4563838839530945,0.1729389727115631,0.5097550749778748,0.6178080439567566,-0.1256072223186493,0.4898749887943268,0.6086951494216919,0.201850026845932,0.5147072672843933,0.7703253030776978,-0.1478002369403839,0.5184133648872375,0.7359864711761475,0.28312233090400696,0.5424164533615112,0.7960556745529175,-0.15969616174697876,0.5448207259178162,0.7598108053207397,0.2825191617012024,0.3909405469894409,0.8043704628944397,-0.3533456325531006,0.4206381142139435,0.758665919303894,0.17137426137924194
