label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
up,0.42657142877578735,0.21499845385551453,-0.2599475085735321,0.44060614705085754,0.19340115785598755,-0.316927045583725,0.44912925362586975,0.19227927923202515,-0.3169754147529602,0.45781517028808594,0.19097207486629486,-0.31723642349243164,0.42947882413864136,0.19443447887897491,-0.2298581898212433,0.42935043573379517,0.19406844675540924,-0.22972476482391357,0.4296174943447113,0.19359712302684784,-0.2296941876411438,0.5085757374763489,0.19222727417945862,-0.42296525835990906,0.47789159417152405,0.19368749856948853,-0.03149484843015671,0.45825695991516113,0.2320878505706787,-0.2878519594669342,0.44549450278282166,0.2337133288383484,-0.17539842426776886,0.6215774416923523,0.30061063170433044,-0.5226566791534424,0.5182017087936401,0.290712833404541,0.22577229142189026,0.5923613905906677,0.47581592202186584,-0.39506199955940247,0.4630643129348755,0.40878400206565857,0.025851357728242874,0.45808613300323486,0.3815731704235077,0.08155352622270584,0.3901712894439697,0.3231707811355591,-0.47332850098609924,0.4215003252029419,0.3604089617729187,0.12218727171421051,0.38782045245170593,0.3100559115409851,-0.5388233661651611,0.43660423159599304,0.3438248634338379,0.12882395088672638,0.40040358901023865,0.29159316420555115,-0.5137468576431274,0.44835329055786133,0.350114643573761,0.11013099551200867,0.41368189454078674,0.30285629630088806,-0.48673543334007263,0.5547745227813721,0.5868721604347229,-0.21822001039981842,0.4915173649787903,0.5725851655006409,0.2183227837085724,0.5532875061035156,0.7763388156890869,-0.005476027727127075,0.5081656575202942,0.7418071627616882,0.4409039318561554,0.5834888219833374,0.9334782958030701,0.20954079926013947,0.5537447333335876,0.8709897398948669,0.6963996887207031,0.6188915967941284,0.9647523760795593,0.2182294875383377,0.5723863840103149,0.8979156613349915,0.7139014601707458,0.457626074552536,0.9669334292411804,0.013122756965458393,0.4243500232696533,0.9036022424697876,0.6549879908561707
up,0.42582809925079346,0.2158019244670868,-0.2763057351112366,0.4406236708164215,0.19363148510456085,-0.33271685242652893,0.4493384063243866,0.19247911870479584,-0.33278587460517883,0.45854222774505615,0.19119057059288025,-0.33305492997169495,0.42854106426239014,0.19479712843894958,-0.24575947225093842,0.42805683612823486,0.19441334903240204,-0.24561679363250732,0.42788296937942505,0.19397464394569397,-0.24558529257774353,0.5096476674079895,0.19229935109615326,-0.43403303623199463,0.47693949937820435,0.19390228390693665,-0.04154902696609497,0.4576491117477417,0.23270532488822937,-0.3027752637863159,0.443637877702713,0.23435929417610168,-0.19052216410636902,0.6211408376693726,0.29957059025764465,-0.5251906514167786,0.5037245750427246,0.2898973524570465,0.21478848159313202,0.5864976644515991,0.475923091173172,-0.4015986919403076,0.4506479799747467,0.4015199542045593,-0.004350751638412476,0.4737451374530792,0.3621184527873993,0.09263925999403,0.4182148575782776,0.31242474913597107,-0.5085849165916443,0.4355970323085785,0.33582890033721924,0.13689622282981873,0.4173579812049866,0.29794809222221375,-0.5740759372711182,0.45503562688827515,0.3248351216316223,0.14706526696681976,0.416858047246933,0.2932589650154114,-0.5467621684074402,0.4662993550300598,0.33306464552879333,0.12238669395446777,0.4289478659629822,0.3038795292377472,-0.5214929580688477,0.555192232131958,0.5872728228569031,-0.21979588270187378,0.49067455530166626,0.5729637742042542,0.21986928582191467,0.5530686378479004,0.7752304077148438,-0.013988744467496872,0.5062302947044373,0.740574836730957,0.4512943625450134,0.586661159992218,0.9312922954559326,0.19927020370960236,0.554707407951355,0.8710300326347351,0.7223821878433228,0.6200594902038574,0.9637160897254944,0.20690134167671204,0.5720742344856262,0.8990501165390015,0.7410475015640259,0.45815950632095337,0.9650150537490845,-0.008078192360699177,0.4244554936885834,0.901408851146698,0.681463897228241
up,0.425968199968338,0.21575447916984558,-0.30992648005485535,0.44124993681907654,0.1936940848827362,-0.3610820472240448,0.4503849148750305,0.1925666332244873,-0.361103355884552,0.4600585401058197,0.19131143391132355,-0.36136186122894287,0.4286453425884247,0.19488947093486786,-0.27578336000442505,0.4281099736690521,0.19454608857631683,-0.2755874991416931,0.42791250348091125,0.1941492259502411,-0.2755949795246124,0.5115481019020081,0.19255180656909943,-0.43679291009902954,0.47702929377555847,0.19417819380760193,-0.052747488021850586,0.45823127031326294,0.2328685224056244,-0.3251229524612427,0.4436866343021393,0.23461288213729858,-0.216060608625412,0.6213715672492981,0.29918336868286133,-0.5286794304847717,0.49957698583602905,0.29003050923347473,0.21301384270191193,0.5856904983520508,0.4744649827480316,-0.4050716757774353,0.47113722562789917,0.4199022948741913,0.004608319140970707,0.4713291823863983,0.36234134435653687,0.08720637857913971,0.42475026845932007,0.3820844292640686,-0.5014337301254272,0.43367016315460205,0.3372320234775543,0.12994563579559326,0.4209319055080414,0.3743371069431305,-0.5606476664543152,0.4532586336135864,0.32536187767982483,0.1438891887664795,0.4184491038322449,0.36132463812828064,-0.5469632744789124,0.4650469422340393,0.33424901962280273,0.11836017668247223,0.4318994879722595,0.3652333915233612,-0.5210631489753723,0.5553716421127319,0.5873540043830872,-0.21960391104221344,0.4877011775970459,0.573086142539978,0.21967613697052002,0.5531162619590759,0.7745660543441772,-0.017387809231877327,0.5053941607475281,0.7408100366592407,0.4647112190723419,0.5869207382202148,0.9303795695304871,0.1984075903892517,0.5537596940994263,0.871384859085083,0.7524679899215698,0.6200548410415649,0.9629915952682495,0.20567962527275085,0.5712565183639526,0.9002125859260559,0.7716779708862305,0.4582864046096802,0.9669061303138733,-0.015115994028747082,0.4235531985759735,0.9017626643180847,0.7023081183433533
up,0.42629536986351013,0.21550717949867249,-0.30108311772346497,0.44214165210723877,0.1935998946428299,-0.35665979981422424,0.4514513313770294,0.19247843325138092,-0.3566577136516571,0.46129828691482544,0.19121834635734558,-0.35690435767173767,0.4292062520980835,0.19479772448539734,-0.2699452042579651,0.4285919666290283,0.19446465373039246,-0.26978057622909546,0.42832812666893005,0.19408206641674042,-0.2697972357273102,0.5124509930610657,0.19251741468906403,-0.4357949495315552,0.4769425094127655,0.19414490461349487,-0.05097822844982147,0.4583742916584015,0.23237095773220062,-0.3194538652896881,0.44364792108535767,0.2342662364244461,-0.2090604454278946,0.621223509311676,0.29921743273735046,-0.5317984223365784,0.4981280267238617,0.2898448705673218,0.21255436539649963,0.5861651301383972,0.4722056984901428,-0.4104788899421692,0.45929035544395447,0.39339977502822876,-0.01960131712257862,0.475325345993042,0.36631080508232117,0.09465910494327545,0.4286138713359833,0.35304659605026245,-0.5334764122962952,0.43802976608276367,0.34268802404403687,0.1410861760377884,0.43077078461647034,0.33945122361183167,-0.5966431498527527,0.45596495270729065,0.3296319842338562,0.14881391823291779,0.42791450023651123,0.3262936770915985,-0.5659710168838501,0.4672395586967468,0.33774757385253906,0.12405715882778168,0.43874120712280273,0.3336089253425598,-0.5446994304656982,0.5558430552482605,0.5863227844238281,-0.2199426293373108,0.48707151412963867,0.5721062421798706,0.22004033625125885,0.5533131957054138,0.7724015116691589,-0.04073459655046463,0.5055076479911804,0.7400224804878235,0.4574210047721863,0.5863126516342163,0.9302880764007568,0.15703324973583221,0.553462028503418,0.8711369633674622,0.7274714708328247,0.6199444532394409,0.9628282189369202,0.16225333511829376,0.5711683630943298,0.8997027277946472,0.7432353496551514,0.45767587423324585,0.968467116355896,-0.06791748106479645,0.4234546422958374,0.9016197919845581,0.6672415137290955
up,0.42784279584884644,0.21416416764259338,-0.2887490689754486,0.4434814453125,0.19289498031139374,-0.34355953335762024,0.4528619945049286,0.19180059432983398,-0.34351053833961487,0.4628160893917084,0.19050924479961395,-0.34373703598976135,0.43036139011383057,0.19402626156806946,-0.2568156123161316,0.42963290214538574,0.19379955530166626,-0.25664764642715454,0.42926377058029175,0.1935073882341385,-0.2566588521003723,0.5138336420059204,0.19176127016544342,-0.43123379349708557,0.4768875241279602,0.1937885731458664,-0.036651283502578735,0.4598691761493683,0.231501504778862,-0.30720287561416626,0.44506222009658813,0.23346850275993347,-0.19635486602783203,0.6243757009506226,0.29844000935554504,-0.5276760458946228,0.5041672587394714,0.28901422023773193,0.21926555037498474,0.5920004844665527,0.4713957607746124,-0.41822946071624756,0.4561000466346741,0.3897363245487213,-0.023578904569149017,0.47152772545814514,0.3680422604084015,0.07120364904403687,0.4252992272377014,0.32897526025772095,-0.540945827960968,0.43431779742240906,0.3479337692260742,0.11684346199035645,0.41979971528053284,0.3076289892196655,-0.6067328453063965,0.44908279180526733,0.3327098786830902,0.12500497698783875,0.4250142574310303,0.2954503297805786,-0.5772550106048584,0.4614739716053009,0.3397766947746277,0.10063081234693527,0.4366360008716583,0.30546823143959045,-0.5532245635986328,0.5568867325782776,0.5837271213531494,-0.22028879821300507,0.4875330626964569,0.5694044232368469,0.22039401531219482,0.5536158680915833,0.7705497145652771,-0.0411565937101841,0.5059275031089783,0.7369581460952759,0.4388979971408844,0.5866248607635498,0.9292559027671814,0.1643816977739334,0.5543901920318604,0.8692753314971924,0.697050929069519,0.6200684905052185,0.9618635773658752,0.17071396112442017,0.5720646381378174,0.8970385789871216,0.7123494744300842,0.4564337730407715,0.9679251313209534,-0.06218883395195007,0.4243166744709015,0.901071310043335,0.6333699822425842
down,0.4137968122959137,0.20386987924575806,-0.4919022023677826,0.42876484990119934,0.18419070541858673,-0.5251566171646118,0.4371967315673828,0.18297091126441956,-0.52521812915802,0.44686490297317505,0.1815216839313507,-0.5254707336425781,0.4165027141571045,0.18567012250423431,-0.46106666326522827,0.4158916771411896,0.18558068573474884,-0.46103817224502563,0.41570186614990234,0.18542315065860748,-0.46121206879615784,0.49701452255249023,0.18456190824508667,-0.5600162148475647,0.46224722266197205,0.18665552139282227,-0.27653801441192627,0.444977730512619,0.22253452241420746,-0.4940549433231354,0.4300706386566162,0.22439368069171906,-0.4116813540458679,0.6002117395401001,0.29760995507240295,-0.6743758916854858,0.5144068002700806,0.2910214960575104,0.010081855580210686,0.5865532755851746,0.4818493723869324,-0.6727551817893982,0.5391311645507812,0.4500284194946289,0.16257458925247192,0.42732349038124084,0.5885939002037048,-0.5653420090675354,0.4575686752796173,0.561022937297821,0.08983740210533142,0.38271450996398926,0.615240752696991,-0.6321790218353271,0.42148491740226746,0.5910754799842834,0.08263437449932098,0.36685898900032043,0.6048411726951599,-0.6242485046386719,0.41491103172302246,0.5883432626724243,0.014087021350860596,0.3838164508342743,0.5952797532081604,-0.5526039004325867,0.4274894595146179,0.5791794061660767,0.05744095891714096,0.5472623109817505,0.5860940217971802,-0.20188063383102417,0.4996417462825775,0.5781142711639404,0.20158101618289948,0.5510348081588745,0.7724037766456604,0.05830243602395058,0.5119670033454895,0.7411397695541382,0.47050920128822327,0.5728355050086975,0.930799126625061,0.3287413418292999,0.5528596043586731,0.8748707175254822,0.7776616811752319,0.608534038066864,0.9621838927268982,0.34216105937957764,0.5685771703720093,0.9030572772026062,0.8034505248069763,0.43360188603401184,0.9605229496955872,0.14209777116775513,0.41007673740386963,0.898116946220398,0.733242392539978
down,0.41047874093055725,0.2041584700345993,-0.4957873821258545,0.4251713156700134,0.1844991147518158,-0.527782142162323,0.4335744380950928,0.18331672251224518,-0.5278288125991821,0.4431948661804199,0.1818796992301941,-0.5280596613883972,0.4129338264465332,0.18585938215255737,-0.4649612307548523,0.4123167395591736,0.18572893738746643,-0.4649224281311035,0.41211074590682983,0.185515359044075,-0.46511805057525635,0.4931434988975525,0.18489733338356018,-0.5601547360420227,0.4582219421863556,0.18675722181797028,-0.28409650921821594,0.4424523711204529,0.22292932868003845,-0.49763110280036926,0.42742466926574707,0.2244902402162552,-0.41758885979652405,0.5939059257507324,0.2977258265018463,-0.6878625154495239,0.5197325348854065,0.2911052703857422,0.0049468823708593845,0.5780882835388184,0.4825802445411682,-0.687564492225647,0.5342476963996887,0.45419037342071533,0.14777012169361115,0.4335392713546753,0.6097971796989441,-0.5809946656227112,0.4600391983985901,0.5766202211380005,0.09174425154924393,0.39637598395347595,0.6438289284706116,-0.6506409049034119,0.4323666989803314,0.6034146547317505,0.08962692320346832,0.37332725524902344,0.6330230236053467,-0.647122323513031,0.42112183570861816,0.6059366464614868,0.021411122754216194,0.3890109360218048,0.620606541633606,-0.5702609419822693,0.432253360748291,0.5975595712661743,0.06064433231949806,0.5441229343414307,0.5871248245239258,-0.20005157589912415,0.5017451047897339,0.5811245441436768,0.19971433281898499,0.5447236895561218,0.7731359601020813,0.05980059877038002,0.5123223662376404,0.7428385615348816,0.46017101407051086,0.5698115825653076,0.9310586452484131,0.32053709030151367,0.5537745952606201,0.8758450150489807,0.7589796185493469,0.6020938754081726,0.9623011946678162,0.33265745639801025,0.569756269454956,0.9050533175468445,0.7841870784759521,0.4306783676147461,0.9617374539375305,0.1390073299407959,0.4085528552532196,0.8990601301193237,0.7174837589263916
down,0.4074641466140747,0.20447403192520142,-0.47192704677581787,0.4224410355091095,0.1846439093351364,-0.5094314813613892,0.43064382672309875,0.1835346817970276,-0.5094453692436218,0.43999961018562317,0.18217843770980835,-0.5096423029899597,0.4103717505931854,0.185865581035614,-0.4444754123687744,0.4097351133823395,0.18567174673080444,-0.44445011019706726,0.4095102846622467,0.1853823959827423,-0.44467493891716003,0.48975592851638794,0.18527436256408691,-0.5622962713241577,0.45556989312171936,0.18675191700458527,-0.2806888818740845,0.4389748275279999,0.22329457104206085,-0.48461082577705383,0.4244079887866974,0.22458866238594055,-0.4025106728076935,0.5922937393188477,0.297865092754364,-0.6898794770240784,0.5249316692352295,0.2919943928718567,-0.008646216243505478,0.5647066831588745,0.48378846049308777,-0.6750659346580505,0.5228084921836853,0.4583622217178345,0.1349020004272461,0.446270227432251,0.617537260055542,-0.5638890862464905,0.4603143334388733,0.5871159434318542,0.0937127098441124,0.41492271423339844,0.652087390422821,-0.6331967115402222,0.4321509897708893,0.615368127822876,0.0889275074005127,0.393502414226532,0.643615186214447,-0.6400426030158997,0.4224971830844879,0.6171671152114868,0.022132670506834984,0.4061677157878876,0.6310385465621948,-0.5580514669418335,0.43386954069137573,0.6081158518791199,0.06264004111289978,0.5396291613578796,0.5905227661132812,-0.19913795590400696,0.5043017864227295,0.5847203731536865,0.19883324205875397,0.5415340065956116,0.7767326235771179,0.059516970068216324,0.5129339694976807,0.744526743888855,0.46055904030799866,0.566640317440033,0.9331035017967224,0.30573388934135437,0.555210530757904,0.8757721185684204,0.7615219354629517,0.5983566045761108,0.9634935855865479,0.3161572813987732,0.5711086988449097,0.9048455357551575,0.7866638898849487,0.4238002300262451,0.9615924954414368,0.1263774037361145,0.41162362694740295,0.8991509675979614,0.7255066633224487
down,0.40670329332351685,0.2051907628774643,-0.47003480792045593,0.4216890335083008,0.18525010347366333,-0.5077872276306152,0.4299294054508209,0.1842597872018814,-0.5077856183052063,0.43926215171813965,0.18303720653057098,-0.5079778432846069,0.40943267941474915,0.18629960715770721,-0.44398877024650574,0.4086950719356537,0.1860690414905548,-0.44396722316741943,0.4083649218082428,0.1857517808675766,-0.4442271590232849,0.4886438548564911,0.18581366539001465,-0.5609275102615356,0.4547632038593292,0.18689094483852386,-0.2827795445919037,0.4381166994571686,0.2240249365568161,-0.48212388157844543,0.4235418140888214,0.22498174011707306,-0.40126052498817444,0.589900016784668,0.2999415397644043,-0.6866664290428162,0.5257278680801392,0.29350724816322327,-0.011702620424330235,0.5496049523353577,0.48668864369392395,-0.6690065860748291,0.511843204498291,0.46074149012565613,0.12935109436511993,0.4604451358318329,0.6246688365936279,-0.5572766661643982,0.4632093906402588,0.5962265729904175,0.09427128732204437,0.43570056557655334,0.6604927182197571,-0.6247345805168152,0.436771035194397,0.6250702142715454,0.09375017136335373,0.41303908824920654,0.6533955335617065,-0.6309367418289185,0.43123599886894226,0.62819904088974,0.028380628675222397,0.42178669571876526,0.6415071487426758,-0.5509141683578491,0.44188234210014343,0.6190870404243469,0.06508041173219681,0.5387951731681824,0.5930352807044983,-0.19790047407150269,0.5056594014167786,0.5866472125053406,0.1976180374622345,0.5396263003349304,0.7785324454307556,0.06081099435687065,0.5135592818260193,0.745354950428009,0.4622637629508972,0.5655695199966431,0.9354829788208008,0.30036938190460205,0.5554215312004089,0.8754634261131287,0.7699534893035889,0.5975139141082764,0.9642928838729858,0.310578852891922,0.570647656917572,0.9047895073890686,0.7965772747993469,0.42329394817352295,0.9619089961051941,0.12308574467897415,0.41527608036994934,0.8997061848640442,0.7451090216636658
up,0.4472021758556366,0.2004975527524948,-0.24456185102462769,0.46763455867767334,0.1815982162952423,-0.3051344156265259,0.47487494349479675,0.18120704591274261,-0.3053201735019684,0.4823780059814453,0.1811709702014923,-0.3055955767631531,0.4600907862186432,0.1814524233341217,-0.2130996137857437,0.4616681933403015,0.18079538643360138,-0.2130163013935089,0.4637143313884735,0.18033292889595032,-0.21300944685935974,0.5293698310852051,0.1895006000995636,-0.44190099835395813,0.5097181797027588,0.18762271106243134,-0.030402056872844696,0.471591591835022,0.2205813080072403,-0.28585243225097656,0.46184659004211426,0.22143380343914032,-0.16668128967285156,0.6274113655090332,0.3035026490688324,-0.5557170510292053,0.5523959398269653,0.2914527654647827,0.23169411718845367,0.6084652543067932,0.476849228143692,-0.4162536859512329,0.5110237002372742,0.43305790424346924,0.1496320515871048,0.38752374053001404,0.407940536737442,0.024012498557567596,0.3739253878593445,0.39236342906951904,-0.27862170338630676,0.33353498578071594,0.39285343885421753,0.04332485422492027,0.35286858677864075,0.3746689260005951,-0.3348262310028076,0.33324432373046875,0.3759233355522156,0.059104036539793015,0.33581817150115967,0.3614566922187805,-0.3444454073905945,0.35511186718940735,0.38033002614974976,0.053044576197862625,0.35357189178466797,0.36989811062812805,-0.30419427156448364,0.5759969353675842,0.5919313430786133,-0.21279878914356232,0.5242264866828918,0.5814406871795654,0.2126668095588684,0.5856286883354187,0.7786884903907776,0.043386608362197876,0.5391654372215271,0.7432233095169067,0.46918854117393494,0.6083366870880127,0.9350823760032654,0.2959998548030853,0.5812898874282837,0.8794487118721008,0.7549359798431396,0.6423117518424988,0.9642243981361389,0.3082161843776703,0.6025969982147217,0.9046316742897034,0.7762512564659119,0.4776853919029236,0.9593117833137512,0.10835732519626617,0.44473934173583984,0.9076351523399353,0.7196535468101501
